company_id,type,rule_id,text,confidence_pct
SIEMENS,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,95.0
SIEMENS,pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,61.72
SIEMENS,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
SUNPHARMA,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
SUNPHARMA,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,63.6
SUNPHARMA,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,95.0
SUNPHARMA,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
SUNPHARMA,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,69.6
TATACONSUM,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TATACONSUM,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,80.7
TATAMOTORS,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,87.0
TATAMOTORS,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
TATAMOTORS,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,84.84
TATAPOWER,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TATAPOWER,pro,PRO_06,Net profit compounding at above 20% over 5 years creates significant shareholder value,82.11
TATAPOWER,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
TATASTEEL,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,87.0
TCS,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TCS,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,62.4
TCS,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,95.0
TCS,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
TCS,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,63.87
TECHM,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TECHM,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,65.19
TECHM,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,62.99
TECHM,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,87.66
TITAN,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TITAN,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,60.08
TITAN,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
TITAN,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.25
TORNTPHARM,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TORNTPHARM,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,67.2
TORNTPHARM,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,60.61
TRENT,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,87.0
TRENT,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,64.0
TRENT,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
TVSMOTOR,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TVSMOTOR,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,60.95
TVSMOTOR,pro,PRO_06,Net profit compounding at above 20% over 5 years creates significant shareholder value,62.58
TVSMOTOR,pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,69.97
TVSMOTOR,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
UNIONBANK,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,79.44
