company_id,type,rule_id,text,confidence_pct
IRFC,pro,PRO_06,Net profit compounding at above 20% over 5 years creates significant shareholder value,65.17
IRFC,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,90.54
ITC,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
ITC,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,74.4
ITC,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,95.0
ITC,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
JINDALSTEL,con,CON_01,Debt-to-equity ratio of 164.72 is elevated for a non-financial company and warrants monitoring,95.0
JINDALSTEL,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,79.0
JINDALSTEL,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,70.32
JIOFIN,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,77.84
JIOFIN,pro,PRO_03,Debt-free balance sheet provides financial flexibility and eliminates interest burden,90.0
JIOFIN,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,95.0
JIOFIN,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,95.0
JIOFIN,pro,PRO_06,Net profit compounding at above 20% over 5 years creates significant shareholder value,95.0
JIOFIN,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,90.0
JSWENERGY,con,CON_01,Debt-to-equity ratio of 19.24 is elevated for a non-financial company and warrants monitoring,95.0
JSWENERGY,con,CON_08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,72.0
JSWENERGY,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,62.49
JSWENERGY,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,68.61
JSWENERGY,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,87.0
JSWENERGY,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,86.4
JSWSTEEL,con,CON_01,Debt-to-equity ratio of 288.47 is elevated for a non-financial company and warrants monitoring,95.0
JSWSTEEL,con,CON_08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,72.0
JSWSTEEL,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
JSWSTEEL,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,66.27
KOTAKBANK,con,CON_08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,72.0
KOTAKBANK,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,73.63
KOTAKBANK,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
KOTAKBANK,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,61.44
KOTAKBANK,pro,PRO_06,Net profit compounding at above 20% over 5 years creates significant shareholder value,61.83
KOTAKBANK,pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,65.0
KOTAKBANK,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
LICI,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,78.76
LICI,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,87.0
LICI,pro,PRO_03,Debt-free balance sheet provides financial flexibility and eliminates interest burden,90.0
LICI,pro,PRO_06,Net profit compounding at above 20% over 5 years creates significant shareholder value,95.0
LICI,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,90.0
LICI,pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,95.0
LODHA,con,CON_01,Debt-to-equity ratio of 7.74 is elevated for a non-financial company and warrants monitoring,95.0
LODHA,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,66.66
LODHA,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,87.0
LODHA,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,62.23
LODHA,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,61.2
LODHA,pro,PRO_06,Net profit compounding at above 20% over 5 years creates significant shareholder value,60.97
LODHA,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,93.32
LT,con,CON_01,Debt-to-equity ratio of 69.03 is elevated for a non-financial company and warrants monitoring,95.0
LT,con,CON_03,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,70.0
LT,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
LT,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,61.38
LTIM,con,CON_01,Debt-to-equity ratio of 69.03 is elevated for a non-financial company and warrants monitoring,95.0
LTIM,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
LTIM,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,68.67
LTIM,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,83.72
LTIM,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
LTIM,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.07
MARUTI,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
MARUTI,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,95.0
MARUTI,pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,60.24
MM,con,CON_01,Debt-to-equity ratio of 195.06 is elevated for a non-financial company and warrants monitoring,95.0
MM,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,91.0
MM,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
MOTHERSON,con,CON_01,Debt-to-equity ratio of 29.38 is elevated for a non-financial company and warrants monitoring,95.0
MOTHERSON,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
MOTHERSON,pro,PRO_06,Net profit compounding at above 20% over 5 years creates significant shareholder value,60.34
MOTHERSON,pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,61.65
NAUKRI,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,75.86
NAUKRI,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,60.77
NAUKRI,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,63.6
NAUKRI,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,73.57
NESTLEIND,con,CON_01,Debt-to-equity ratio of 3.59 is elevated for a non-financial company and warrants monitoring,75.9
NESTLEIND,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
NESTLEIND,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,95.0
NESTLEIND,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
NHPC,con,CON_01,Debt-to-equity ratio of 3.24 is elevated for a non-financial company and warrants monitoring,72.4
NHPC,con,CON_08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,72.0
NHPC,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,68.4
NHPC,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,71.78
NHPC,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,64.38
NHPC,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
NHPC,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,90.0
NHPC,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,66.24
NTPC,con,CON_01,Debt-to-equity ratio of 24.45 is elevated for a non-financial company and warrants monitoring,95.0
NTPC,con,CON_08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,72.0
NTPC,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,61.35
NTPC,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
NTPC,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,64.8
NTPC,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
NTPC,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,69.93
ONGC,con,CON_01,Debt-to-equity ratio of 24.35 is elevated for a non-financial company and warrants monitoring,95.0
ONGC,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
ONGC,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,61.31
ONGC,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,82.68
PFC,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,62.38
PFC,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,95.0
PFC,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
PFC,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,60.84
PFC,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,74.4
PIDILITIND,con,CON_01,Debt-to-equity ratio of 7.49 is elevated for a non-financial company and warrants monitoring,95.0
PIDILITIND,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
PIDILITIND,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,95.0
PIDILITIND,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
PIDILITIND,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,86.54
PNB,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,83.0
POWERGRID,con,CON_01,Debt-to-equity ratio of 13.28 is elevated for a non-financial company and warrants monitoring,95.0
POWERGRID,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
POWERGRID,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,95.0
RECLTD,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,90.94
RECLTD,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
RECLTD,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,95.0
RELIANCE,con,CON_01,Debt-to-equity ratio of 67.84 is elevated for a non-financial company and warrants monitoring,95.0
RELIANCE,con,CON_08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,72.0
RELIANCE,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
RELIANCE,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
SBILIFE,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,79.88
SBILIFE,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
SBILIFE,pro,PRO_03,Debt-free balance sheet provides financial flexibility and eliminates interest burden,90.0
SBILIFE,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,67.22
SBILIFE,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,90.0
SBILIFE,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
SBILIFE,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,83.94
SHREECEM,con,CON_01,Debt-to-equity ratio of 46.00 is elevated for a non-financial company and warrants monitoring,95.0
SHREECEM,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
SHREECEM,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,70.21
SHREECEM,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,80.28
SHRIRAMFIN,con,CON_08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,72.0
SHRIRAMFIN,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,95.0
SHRIRAMFIN,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
SHRIRAMFIN,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,60.88
SHRIRAMFIN,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,64.8
SHRIRAMFIN,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
SIEMENS,con,CON_01,Debt-to-equity ratio of 3.93 is elevated for a non-financial company and warrants monitoring,79.3
SIEMENS,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
SIEMENS,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,95.0
SIEMENS,pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,61.72
SIEMENS,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
SUNPHARMA,con,CON_01,Debt-to-equity ratio of 13.64 is elevated for a non-financial company and warrants monitoring,95.0
SUNPHARMA,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
SUNPHARMA,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,63.6
SUNPHARMA,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,95.0
SUNPHARMA,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
SUNPHARMA,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,69.6
TATACONSUM,con,CON_01,Debt-to-equity ratio of 36.60 is elevated for a non-financial company and warrants monitoring,95.0
TATACONSUM,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,63.0
TATACONSUM,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TATACONSUM,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,80.7
TATAMOTORS,con,CON_01,Debt-to-equity ratio of 140.03 is elevated for a non-financial company and warrants monitoring,95.0
TATAMOTORS,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,87.0
TATAMOTORS,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
TATAMOTORS,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,84.84
TATAPOWER,con,CON_01,Debt-to-equity ratio of 167.78 is elevated for a non-financial company and warrants monitoring,95.0
TATAPOWER,con,CON_08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,72.0
TATAPOWER,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TATAPOWER,pro,PRO_06,Net profit compounding at above 20% over 5 years creates significant shareholder value,82.11
TATAPOWER,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
TATASTEEL,con,CON_01,Debt-to-equity ratio of 69.83 is elevated for a non-financial company and warrants monitoring,95.0
TATASTEEL,con,CON_04,Company reported a net loss in the most recent financial year,75.0
TATASTEEL,con,CON_05,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,68.0
TATASTEEL,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,62.37
TATASTEEL,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,87.0
TCS,con,CON_01,Debt-to-equity ratio of 22.16 is elevated for a non-financial company and warrants monitoring,95.0
TCS,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TCS,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,62.4
TCS,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,95.0
TCS,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
TCS,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,63.87
TECHM,con,CON_01,Debt-to-equity ratio of 5.75 is elevated for a non-financial company and warrants monitoring,95.0
TECHM,con,CON_07,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable",85.0
TECHM,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TECHM,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,65.19
TECHM,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,62.99
TECHM,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,87.66
TITAN,con,CON_01,Debt-to-equity ratio of 174.47 is elevated for a non-financial company and warrants monitoring,95.0
TITAN,con,CON_08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,72.0
TITAN,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TITAN,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,60.08
TITAN,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
TITAN,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.25
TORNTPHARM,con,CON_01,Debt-to-equity ratio of 23.80 is elevated for a non-financial company and warrants monitoring,95.0
TORNTPHARM,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TORNTPHARM,pro,PRO_05,Operating profit margin above 25% indicates strong pricing power and cost discipline,67.2
TORNTPHARM,pro,PRO_07,Very high interest coverage ratio reflects negligible financial stress from debt servicing,60.61
TRENT,con,CON_01,Debt-to-equity ratio of 48.69 is elevated for a non-financial company and warrants monitoring,95.0
TRENT,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,87.0
TRENT,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,64.0
TRENT,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
TVSMOTOR,con,CON_01,Debt-to-equity ratio of 541.79 is elevated for a non-financial company and warrants monitoring,95.0
TVSMOTOR,con,CON_08,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,72.0
TVSMOTOR,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,64.21
TVSMOTOR,pro,PRO_01,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,95.0
TVSMOTOR,pro,PRO_04,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,60.95
TVSMOTOR,pro,PRO_06,Net profit compounding at above 20% over 5 years creates significant shareholder value,62.58
TVSMOTOR,pro,PRO_09,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,69.97
TVSMOTOR,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,95.0
UNIONBANK,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,95.0
